% # columns="iteration, evaluation, void, void, void, xmean", seed=127889, Fri May 14 18:20:49 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 0.7891682435250384 0.9502508937387933 0.17762859620752278 0.7781998228623936 0.02010178545682917 0.46051937720338165 0.32655554892054767 0.35680795640803337 0.7892425478351163 0.04510204691989943 1.0786710249637903 0.3996537502862691
2 22 0 0 0 0.7079226154831952 0.7489839275341137 -0.07700903465197531 0.7108227382368577 0.06990996292981048 0.4511636559639803 0.6816833575703183 0.4381882839722257 0.7745598908519742 0.07956926144614086 0.7794811682774906 0.506207291323213
3 33 0 0 0 0.8231047929533478 0.655352100962327 -0.24157054610261525 0.7613505029014404 0.23535461441352346 0.7064370404267325 0.9459934434603824 0.6405462241042146 0.792984852924327 0.2070728847860004 0.8423259370560902 0.5026805537347618
4 44 0 0 0 0.9819933358488958 0.7696139615676687 -0.39171515264737466 0.8811419628990143 0.05033866123082581 0.8044970193835962 1.0835577569612522 1.0214793686026002 0.790664900109524 0.2325877404017674 0.8326538660262801 0.298475653999472
5 55 0 0 0 1.1147442846689843 0.8576186924544833 -0.7998057344299614 0.9987069250461001 -0.003717046048904986 0.888416969625718 1.0551570886399542 1.06185911035975 0.8446901607803827 0.39519944752938085 0.7638983855384519 0.40277034506663256
6 66 0 0 0 1.0259666311064908 0.6326714893258795 -1.0850465077754865 1.1155223867121862 0.0384765131875746 1.005333753529767 1.0017440784266514 1.2503059489779256 0.8272903252031933 0.3936111161997292 0.8324716464423451 0.49826438895880915
7 77 0 0 0 1.0640932868467499 0.6631733223537362 -0.94448059018086 1.3012717838206747 0.16363634956808437 0.9856378410642036 1.0149904168368142 1.1911235238630733 0.8482569326984072 0.15360367253274868 0.5762406376790052 0.7446928396373328
8 88 0 0 0 1.007918027609916 0.6351188271147761 -0.8362271309360181 1.4767730052285473 0.03812636772053418 0.7890005094397154 1.165236386575108 1.2485120871715476 0.8858387802539262 0.010003634947838985 0.6230920992148062 0.651082865678611
9 99 0 0 0 1.090294862370544 0.7309742528606153 -0.9830812356559024 1.3828044896659488 0.13350720883222403 0.7149436293446916 1.0591135391602717 1.151636439924142 0.5094122533217916 0.3355049059825218 0.48554556444510694 1.043931163107091
10 110 0 0 0 1.078038107822123 0.9494023650510115 -1.0645580698613641 1.0298773958134426 0.107000381289234 0.6364531681136213 1.1114781239881406 0.7184378154843032 0.7407681860415049 0.22284510790730433 0.37136093408839693 0.9030876886360597
11 121 0 0 0 1.218308271669924 1.0248887508763393 -1.2290594644332422 0.942112998053164 0.36348939908810957 0.6658044514628904 1.1562212123198126 0.9094758679505462 0.36520735672984045 0.41807347925413646 0.35893408175830926 1.0202282608428228
12 132 0 0 0 1.1126006912254192 0.8200842465244363 -1.3873533580596424 1.1600707335929714 0.7175295710185378 0.41364699709928776 1.052124191858239 1.0096234265106265 0.5428564660117216 0.3458162244448503 0.4996588679239871 1.0437253412367693
13 143 0 0 0 1.1697427275321814 0.8912221718093369 -1.525250728748682 1.2826759613837884 0.8793018809100505 0.7842592931975492 1.2800279669658874 0.9813016769464346 0.6298956806324386 0.5921093545400955 0.44072862515658084 0.9728160898774608
14 154 0 0 0 0.961065104622675 0.880998429842224 -1.3681534334664165 1.4218235003204758 0.564717703863294 0.7779680400610165 1.0560457066673965 1.0228964031657581 0.4421839476728673 0.7397125684470301 0.24892862433809926 0.793229633808845
